HINCP	NATIVITY	RAC1P	SEX	HISP	OCCP12
403000	2	6	1	1	3060
391000	1	1	1	1	3060
131000	1	1	2	1	3060
511000	1	1	1	1	3060
206000	1	1	1	1	3060
79900	1	1	1	1	3060
453000	1	1	1	1	3060
200000	1	1	2	1	3060
300000	2	6	2	1	3060
222700	1	1	1	1	3060
75000	1	6	1	1	3060
522100	1	1	1	1	3060
292004	1	2	1	1	3060
752000	1	1	1	1	3060
752000	1	1	2	1	3060
145400	1	2	1	1	3060
314000	2	6	2	1	3060
110000	2	6	2	1	3060
154600	2	6	1	1	3060
273000	1	6	2	1	3060
425000	1	1	1	1	3060
87000	1	2	2	1	3060
176000	2	1	1	1	3060
261000	1	1	2	1	3060
318940	2	1	2	1	3060
318940	1	1	1	1	3060
422400	1	1	1	1	3060
654100	1	1	1	1	3060
654100	2	1	2	16	3060
8000	1	1	2	1	3060
131000	1	1	1	1	3060
425000	1	1	1	1	3060
92000	1	1	1	1	3060
746000	2	6	2	1	3060
746000	1	6	1	1	3060
201500	1	1	1	1	3060
52000	1	1	1	1	3060
393500	2	1	1	1	3060
364030	1	1	2	1	3060
408400	1	1	2	1	3060
497500	1	6	1	1	3060
325200	1	1	1	1	3060
191200	1	6	1	1	3060
84000	1	1	2	1	3060
205630	1	1	1	1	3060
72400	1	1	1	1	3060
326500	1	1	2	1	3060
180400	1	1	2	1	3060
72200	1	1	2	1	3060
144080	1	1	1	1	3060
51000	1	1	1	1	3060
38600	1	1	1	1	3060
675000	1	1	1	1	3060
169810	1	1	1	1	3060
414000	2	6	2	1	3060
96000	1	1	1	1	3060
271000	2	6	1	1	3060
271000	2	6	2	1	3060
163000	1	1	2	1	3060
100000	1	1	2	1	3060
336000	2	1	1	1	3060
20000	1	1	1	1	3060
956000	1	1	2	1	3060
395000	1	1	2	1	3060
345000	1	1	1	1	3060
150000	2	6	1	1	3060
195000	1	1	2	1	3060
60000	1	1	2	1	3060
118420	1	1	1	1	3060
240000	1	1	2	1	3060
573090	1	1	1	1	3060
260000	1	6	1	1	3060
260000	1	6	2	1	3060
149000	1	1	2	1	3060
140600	1	1	2	1	3060
425000	1	1	1	1	3060
107000	1	1	1	1	3060
25000	1	1	1	1	3060
88800	1	1	2	1	3060
120000	1	1	1	1	3060
420000	1	2	2	1	3060
655000	1	1	1	1	3060
220000	1	1	1	1	3060
80000	1	1	1	1	3060
465000	1	1	2	1	3060
489001	2	1	1	1	3060
300000	1	1	1	1	3060
300000	1	1	2	1	3060
225000	1	1	1	1	3060
33000	2	6	1	1	3060
439000	1	1	1	1	3060
439000	1	1	2	1	3060
97000	1	1	2	1	3060
180000	1	1	2	1	3060
688000	2	6	1	1	3060
399800	1	1	1	1	3060
175200	1	1	1	1	3060
35000	1	1	1	1	3060
60000	1	1	1	1	3060
730000	2	6	2	1	3060
730000	2	6	1	1	3060
110000	2	1	1	1	3060
546000	1	1	1	1	3060
546000	1	1	2	1	3060
46500	1	1	1	1	3060
46500	1	1	1	1	3060
227000	1	1	1	1	3060
80700	1	1	1	1	3060
485000	2	1	2	1	3060
485000	2	9	1	1	3060
324560	1	1	1	1	3060
809000	1	1	1	1	3060
809000	1	1	2	1	3060
302500	1	1	1	1	3060
334100	1	1	1	1	3060
85000	2	1	1	1	3060
504000	2	2	1	1	3060
331400	1	1	1	1	3060
813460	2	1	1	1	3060
813460	1	1	2	1	3060
262300	1	1	1	1	3060
477000	1	1	1	1	3060
80000	1	1	1	1	3060
-60000	1	1	2	1	3060
535000	1	1	1	1	3060
362000	1	1	2	1	3060
48000	1	1	2	1	3060
88000	1	1	1	1	3060
284000	1	1	1	1	3060
539500	1	1	1	1	3060
164500	2	1	2	2	3060
87000	1	1	1	1	3060
243800	1	1	2	1	3060
376000	1	1	1	1	3060
21100	1	1	1	1	3060
87800	1	1	1	1	3060
394000	1	1	2	1	3060
578000	2	6	1	1	3060
429600	2	1	1	1	3060
330300	2	6	2	1	3060
376000	1	1	1	1	3060
376000	1	1	2	1	3060
146200	1	1	2	1	3060
116260	1	1	1	3	3060
179560	1	1	1	1	3060
112600	1	1	1	1	3060
316000	1	1	1	1	3060
274800	1	6	2	1	3060
170000	2	6	2	1	3060
54000	2	1	1	1	3060
330000	1	1	1	1	3060
49000	1	1	1	1	3060
163000	2	2	1	1	3060
226000	2	1	2	1	3060
335500	2	6	1	1	3060
445400	2	1	1	1	3060
388000	1	1	1	1	3060
286800	1	1	1	1	3060
392000	1	1	1	1	3060
101000	1	1	1	1	3060
471600	1	2	2	1	3060
150000	2	1	1	1	3060
170000	1	2	2	1	3060
491200	1	1	2	1	3060
315000	1	1	1	1	3060
251000	1	1	2	1	3060
332600	1	1	1	1	3060
331000	2	6	1	1	3060
141300	1	1	1	1	3060
83200	1	1	2	1	3060
354000	2	6	1	1	3060
599150	2	6	1	1	3060
104004	1	6	2	1	3060
600000	2	6	2	1	3060
214600	2	6	2	1	3060
120000	1	1	1	1	3060
200000	1	1	1	1	3060
217000	1	1	1	1	3060
278300	2	9	2	1	3060
395000	1	1	1	1	3060
504810	2	6	1	1	3060
356000	1	1	1	1	3060
664000	1	1	1	1	3060
664000	1	1	2	1	3060
329200	1	2	2	1	3060
186010	1	1	2	1	3060
220000	1	1	2	1	3060
175000	1	1	2	1	3060
315000	1	1	1	1	3060
321500	2	6	1	1	3060
150000	1	1	2	1	3060
140000	1	1	1	1	3060
350400	2	1	2	1	3060
157000	1	1	1	1	3060
336950	1	1	1	1	3060
327500	1	1	1	1	3060
378900	2	6	1	1	3060
315000	1	1	1	1	3060
89200	1	1	2	5	3060
640000	1	9	2	1	3060
120000	1	1	1	1	3060
397000	1	1	1	1	3060
397000	1	1	2	1	3060
336000	1	1	1	1	3060
132000	1	1	1	1	3060
173000	1	1	2	2	3060
182580	1	1	2	1	3060
116000	1	1	2	1	3060
116000	1	1	1	1	3060
343740	1	1	1	1	3060
1363000	2	6	1	1	3060
1363000	2	6	2	1	3060
1363000	2	6	1	1	3060
300000	2	6	1	1	3060
300000	2	6	2	1	3060
227500	1	1	2	1	3060
440000	1	1	1	1	3060
285000	1	1	1	1	3060
24500	1	1	2	1	3060
333000	2	6	1	1	3060
106000	2	1	1	1	3060
248200	1	1	1	1	3060
96600	1	6	2	1	3060
80100	1	1	1	1	3060
196000	1	1	1	1	3060
331000	2	6	1	1	3060
329000	1	1	1	1	3060
263800	1	1	1	1	3060
151000	2	2	1	1	3060
100000	2	6	1	1	3060
391000	1	1	2	1	3060
510000	1	1	1	1	3060
125000	1	1	1	1	3060
125000	1	1	2	1	3060
377500	1	1	1	1	3060
315000	2	2	1	1	3060
252470	1	1	1	1	3060
130000	1	1	1	1	3060
488000	1	1	1	1	3060
322000	2	1	1	1	3060
230000	2	1	1	2	3060
324000	1	1	1	1	3060
403050	2	1	1	1	3060
403000	1	1	1	1	3060
553000	1	6	1	1	3060
404000	1	1	2	1	3060
557000	1	1	1	1	3060
50000	1	1	1	1	3060
333000	2	1	1	1	3060
100000	1	1	2	1	3060
547660	1	1	1	1	3060
605000	2	1	1	1	3060
369000	1	1	2	1	3060
401000	1	1	1	1	3060
401000	1	1	2	1	3060
277000	1	6	2	1	3060
197000	1	1	1	1	3060
400000	1	6	1	1	3060
180500	2	6	1	1	3060
71450	1	1	2	1	3060
57000	2	6	2	1	3060
117000	1	1	1	1	3060
405800	1	1	1	1	3060
50000	1	6	2	1	3060
431800	1	6	1	1	3060
505000	2	6	2	1	3060
48600	1	1	1	11	3060
291100	2	6	1	1	3060
195000	2	6	1	1	3060
360100	1	1	2	1	3060
375500	1	1	2	1	3060
454900	1	1	2	1	3060
275000	1	1	2	1	3060
373000	2	1	1	1	3060
163120	1	6	2	1	3060
159000	1	1	1	1	3060
158000	1	1	1	1	3060
200000	1	1	1	1	3060
414000	1	2	2	1	3060
212000	1	1	2	1	3060
396000	1	1	1	1	3060
180000	1	1	2	2	3060
264300	1	6	1	1	3060
113900	1	1	1	1	3060
355450	2	6	1	1	3060
295000	2	1	1	1	3060
360000	1	1	1	1	3060
293000	1	1	2	1	3060
200000	1	1	2	1	3060
219500	1	1	1	1	3060
219500	1	1	2	1	3060
599760	1	1	1	1	3060
746000	2	1	2	1	3060
746000	2	6	1	1	3060
327000	2	6	1	1	3060
374500	1	1	2	1	3060
399600	1	1	1	1	3060
290000	2	6	1	1	3060
440600	2	1	2	1	3060
257000	1	1	2	1	3060
257000	1	1	1	1	3060
103400	2	6	1	1	3060
514500	1	1	2	1	3060
514500	1	1	1	1	3060
124000	1	1	1	1	3060
124000	1	1	2	1	3060
25000	2	1	1	1	3060
253100	2	1	1	1	3060
130800	1	1	1	1	3060
398000	2	6	1	1	3060
458100	1	6	1	1	3060
343000	2	1	2	1	3060
421600	2	6	1	1	3060
413000	1	1	1	1	3060
338000	1	1	1	1	3060
315000	1	1	1	1	3060
381730	1	1	1	1	3060
477000	2	1	1	1	3060
233700	1	1	1	1	3060
225000	1	9	2	1	3060
22920	1	1	1	1	3060
167500	1	1	1	1	3060
431800	1	1	2	1	3060
168000	2	6	2	1	3060
50000	2	6	2	1	3060
386000	1	1	1	1	3060
298000	2	6	2	1	3060
204920	1	1	1	1	3060
235200	2	1	1	1	3060
160420	2	1	2	1	3060
112000	1	1	1	1	3060
324470	1	1	2	1	3060
195100	1	1	1	1	3060
666000	1	1	1	1	3060
666000	1	1	2	1	3060
87600	1	1	1	1	3060
324000	1	1	1	1	3060
324000	1	1	2	1	3060
412000	1	1	1	1	3060
143800	1	1	1	1	3060
64000	1	1	2	1	3060
238100	2	6	1	1	3060
371000	1	1	1	1	3060
90800	1	1	1	23	3060
204650	1	1	2	1	3060
60000	2	9	1	1	3060
335000	1	1	1	1	3060
1026500	1	1	1	1	3060
256000	1	1	1	1	3060
528000	1	1	1	1	3060
528000	1	1	2	1	3060
180600	2	1	1	4	3060
345600	1	1	1	1	3060
200000	2	1	1	1	3060
328100	1	6	1	1	3060
151000	1	1	1	1	3060
48000	1	1	1	1	3060
230000	2	1	1	2	3060
165000	1	1	2	1	3060
175000	1	1	1	1	3060
195000	1	1	2	1	3060
310100	1	1	1	1	3060
335900	1	1	1	1	3060
327000	1	1	1	1	3060
221100	2	6	1	1	3060
221100	2	6	2	1	3060
378900	1	1	1	1	3060
72010	1	1	2	1	3060
144900	2	1	1	1	3060
331000	1	1	1	1	3060
173000	2	6	1	1	3060
192000	1	1	2	1	3060
161000	1	1	1	1	3060
242900	1	1	1	1	3060
351000	1	1	2	1	3060
184000	1	1	1	1	3060
444000	2	1	1	1	3060
311000	1	1	2	1	3060
60000	1	6	2	1	3060
93000	1	6	2	1	3060
327000	1	1	1	1	3060
35000	2	1	1	1	3060
527000	1	1	1	1	3060
436000	1	9	1	1	3060
316000	1	6	1	1	3060
353000	1	1	2	1	3060
188020	1	1	1	1	3060
236000	1	1	1	1	3060
403000	1	6	1	1	3060
513200	1	1	1	1	3060
811000	1	1	1	1	3060
149230	1	1	1	1	3060
149230	1	1	2	1	3060
116360	1	1	1	1	3060
442000	1	6	1	1	3060
442000	1	6	2	1	3060
172500	1	1	2	1	3060
360100	1	1	1	1	3060
150000	1	1	2	1	3060
304100	1	1	1	1	3060
135500	1	1	1	1	3060
320000	1	3	2	1	3060
36000	1	1	1	1	3060
311000	1	1	1	1	3060
51000	1	1	1	1	3060
518600	1	1	1	1	3060
518600	1	1	2	1	3060
358000	1	9	1	1	3060
390000	1	1	2	1	3060
331000	2	6	1	1	3060
90000	2	6	1	1	3060
227000	1	1	1	1	3060
100000	1	1	2	1	3060
308600	1	1	1	1	3060
307000	2	1	1	1	3060
464000	1	1	1	1	3060
56000	2	6	1	1	3060
136500	2	6	2	1	3060
50000	1	1	1	1	3060
147100	2	1	2	1	3060
240000	1	1	1	1	3060
431000	1	1	1	1	3060
116500	1	1	1	1	3060
141600	2	1	1	16	3060
404100	1	1	1	1	3060
332500	2	8	1	19	3060
347700	2	1	1	1	3060
567000	1	1	1	1	3060
133000	1	1	2	1	3060
149680	1	1	1	1	3060
116950	1	1	1	1	3060
331000	1	8	1	3	3060
90000	1	1	1	1	3060
55000	1	1	2	1	3060
637000	1	1	1	1	3060
341000	1	1	1	1	3060
240000	1	1	1	1	3060
315010	1	1	2	1	3060
290000	1	1	1	1	3060
354000	2	6	1	1	3060
414000	1	1	1	1	3060
277450	1	1	2	1	3060
731000	2	6	2	1	3060
25800	1	1	1	1	3060
798000	2	6	1	1	3060
331000	2	1	1	4	3060
373000	1	1	1	1	3060
220000	1	1	2	1	3060
396520	1	1	1	1	3060
45000	1	6	1	1	3060
10000	1	1	1	1	3060
241500	2	2	1	1	3060
268400	1	1	1	1	3060
324000	1	1	1	1	3060
229600	1	1	1	1	3060
229600	1	6	2	1	3060
375000	2	6	1	1	3060
10200	2	1	2	1	3060
209500	2	1	1	1	3060
735700	1	1	1	1	3060
386000	1	1	1	1	3060
806000	1	6	1	1	3060
806000	1	6	2	1	3060
229500	2	1	1	1	3060
180000	1	1	1	1	3060
666800	1	1	1	1	3060
248000	1	1	1	1	3060
182000	1	1	1	1	3060
115750	2	6	1	1	3060
393000	1	1	1	1	3060
98400	1	1	1	1	3060
147000	1	1	1	1	3060
55100	1	1	1	1	3060
47500	2	2	1	1	3060
286000	2	1	1	1	3060
200000	2	6	1	1	3060
5600	2	6	1	1	3060
331300	1	1	1	1	3060
237100	1	1	1	1	3060
678000	2	1	1	1	3060
244400	1	1	1	1	3060
236010	1	1	1	1	3060
60000	2	1	1	21	3060
408000	1	1	1	1	3060
50400	1	1	1	1	3060
314500	1	1	1	1	3060
120000	2	6	2	1	3060
63210	1	1	1	1	3060
260300	1	1	1	1	3060
383000	1	1	1	1	3060
286550	2	6	2	1	3060
173000	1	1	2	1	3060
199600	2	2	2	1	3060
187000	2	6	1	1	3060
117000	1	1	1	1	3060
136300	1	1	1	1	3060
204060	1	6	1	1	3060
65000	1	1	1	1	3060
325000	2	6	1	1	3060
428900	2	6	1	1	3060
72630	1	1	1	1	3060
150000	1	1	1	1	3060
550800	1	6	2	1	3060
81700	2	6	1	1	3060
220000	1	1	2	1	3060
242000	1	2	2	1	3060
213000	2	8	1	1	3060
213000	2	8	2	1	3060
395000	1	1	1	1	3060
620000	1	1	2	1	3060
426000	1	1	1	1	3060
165000	1	1	1	1	3060
336000	1	1	1	1	3060
551000	1	1	2	1	3060
137700	1	1	2	1	3060
323000	1	1	2	1	3060
208000	1	1	1	1	3060
155000	1	2	1	1	3060
155000	2	2	2	1	3060
279000	1	1	1	1	3060
648000	1	1	2	1	3060
349600	1	1	2	1	3060
83800	1	1	1	1	3060
96600	2	6	1	1	3060
380900	2	2	1	1	3060
200000	1	1	2	1	3060
323200	1	1	1	1	3060
159500	1	1	1	1	3060
170000	1	1	1	1	3060
307000	1	1	2	1	3060
603000	1	1	2	1	3060
635000	1	1	1	1	3060
218000	1	1	2	1	3060
200000	2	6	1	1	3060
297000	1	1	1	2	3060
503000	1	1	2	1	3060
212000	2	1	2	1	3060
162000	1	9	2	1	3060
91000	1	1	2	1	3060
91000	1	1	1	1	3060
150000	1	1	2	1	3060
18500	1	1	2	3	3060
312000	2	6	1	1	3060
375190	2	1	1	7	3060
396000	1	1	1	1	3060
396000	1	1	2	1	3060
750000	1	1	1	1	3060
750000	1	1	2	1	3060
446000	1	1	1	1	3060
322000	1	1	1	1	3060
96000	1	1	2	1	3060
260000	1	1	2	1	3060
38700	1	1	2	1	3060
120000	1	1	2	1	3060
120000	1	1	1	1	3060
425400	1	1	1	2	3060
370000	1	1	1	1	3060
145000	1	1	1	2	3060
249400	1	1	1	1	3060
62500	1	1	1	1	3060
331000	1	1	1	1	3060
331000	1	1	2	1	3060
356000	1	1	1	1	3060
100800	1	1	2	1	3060
200000	1	1	1	1	3060
46000	2	6	2	1	3060
88010	1	1	2	1	3060
151000	1	2	1	1	3060
242170	1	1	1	1	3060
183800	1	6	1	1	3060
48000	1	1	1	1	3060
68000	1	1	1	1	3060
431200	1	1	2	2	3060
320000	1	1	1	1	3060
306000	1	1	1	1	3060
135000	1	6	1	1	3060
135000	2	6	2	1	3060
180000	2	6	2	1	3060
534000	1	1	1	1	3060
130000	1	1	1	1	3060
118000	2	6	2	1	3060
331000	2	6	1	1	3060
564000	1	1	1	1	3060
564000	1	1	2	1	3060
46000	1	1	1	1	3060
142100	1	1	2	1	3060
361300	1	1	1	1	3060
398000	1	1	2	1	3060
324000	1	6	1	1	3060
329900	1	1	1	1	3060
327100	1	2	1	1	3060
274000	1	6	2	1	3060
245000	1	1	1	1	3060
400000	1	2	2	1	3060
433000	1	1	1	1	3060
106000	1	1	1	1	3060
43900	2	1	2	1	3060
266100	1	2	1	1	3060
304000	1	1	1	1	3060
238000	1	1	2	3	3060
393000	1	1	1	2	3060
230000	2	2	1	1	3060
97000	2	6	1	1	3060
259200	1	1	2	1	3060
61000	2	6	1	1	3060
231600	1	1	1	2	3060
71400	1	1	2	1	3060
280000	1	1	1	1	3060
219000	1	1	1	1	3060
349200	1	1	1	1	3060
376990	1	1	1	1	3060
90000	1	1	1	1	3060
331000	1	1	1	1	3060
719000	2	1	1	1	3060
719000	1	1	2	1	3060
93000	1	1	1	1	3060
93000	1	1	2	1	3060
434200	1	6	1	1	3060
450000	1	1	1	1	3060
450000	1	1	1	1	3060
95000	1	1	1	1	3060
155000	1	1	1	1	3060
451900	1	1	1	1	3060
171500	1	1	1	1	3060
288400	1	1	1	1	3060
-60000	1	1	1	1	3060
85000	1	6	2	1	3060
85000	2	6	1	1	3060
235020	1	1	2	1	3060
345050	1	1	1	1	3060
18500	1	1	1	1	3060
330000	1	2	1	1	3060
403000	1	1	1	1	3060
288650	1	2	2	1	3060
294000	1	1	2	1	3060
331000	1	1	1	1	3060
478000	1	1	1	1	3060
36960	1	1	1	1	3060
102500	1	1	1	1	3060
50020	2	9	1	1	3060
66000	1	1	1	1	3060
103200	1	1	2	1	3060
395000	1	1	1	1	3060
254000	1	1	2	1	3060
262000	2	6	1	1	3060
339000	1	1	1	1	3060
271000	2	1	2	1	3060
127000	1	1	1	1	3060
397000	2	1	1	1	3060
204300	1	1	1	1	3060
205290	2	6	2	1	3060
245000	1	1	1	1	3060
330040	1	1	1	1	3060
330040	1	1	1	1	3060
276000	2	1	1	1	3060
173500	2	1	1	1	3060
63000	2	1	1	1	3060
160050	1	1	1	1	3060
57000	1	1	1	1	3060
444100	1	1	1	1	3060
12000	1	1	2	1	3060
116700	1	1	1	1	3060
333100	1	2	2	1	3060
327600	1	1	1	1	3060
416000	1	1	1	1	3060
338800	1	1	1	1	3060
55000	2	6	1	1	3060
324800	1	1	2	1	3060
61000	1	1	1	1	3060
60000	2	6	1	1	3060
135000	2	1	1	1	3060
383550	1	1	2	1	3060
413000	2	6	1	1	3060
382400	1	1	1	1	3060
421300	1	2	1	1	3060
421300	1	2	2	1	3060
511000	1	1	1	1	3060
180000	1	1	2	1	3060
174400	2	6	2	1	3060
88000	1	1	1	1	3060
141430	1	1	1	1	3060
200500	1	1	1	1	3060
294000	1	1	1	1	3060
255000	2	6	1	1	3060
403100	1	6	2	1	3060
403100	2	6	1	1	3060
350000	2	6	2	1	3060
504100	1	6	2	1	3060
283400	1	1	1	1	3060
635000	1	1	1	1	3060
135000	1	1	2	1	3060
120000	1	1	1	1	3060
248000	1	1	2	1	3060
422000	1	1	1	1	3060
277000	1	1	2	1	3060
266000	1	1	2	1	3060
488500	2	1	1	1	3060
185000	1	1	2	1	3060
328500	1	1	2	1	3060
104400	1	1	1	1	3060
48000	2	8	1	16	3060
335300	1	1	1	1	3060
288000	2	6	2	1	3060
193050	2	6	2	1	3060
306200	2	1	1	1	3060
105000	1	1	2	1	3060
105000	1	1	1	1	3060
207300	2	6	2	1	3060
236500	1	6	2	1	3060
76000	1	1	1	1	3060
227000	2	6	2	1	3060
694600	1	1	1	1	3060
200190	1	6	2	1	3060
23000	1	1	2	1	3060
115140	1	1	1	1	3060
454000	1	1	1	1	3060
154000	1	1	1	13	3060
154000	2	1	2	13	3060
324000	1	1	1	1	3060
74710	1	1	2	1	3060
398120	1	1	1	1	3060
255000	1	1	2	1	3060
217000	1	1	1	1	3060
219000	2	1	1	1	3060
393000	1	1	1	1	3060
154600	1	1	1	1	3060
385600	1	1	2	1	3060
62000	1	1	1	1	3060
290000	1	6	2	1	3060
334300	2	6	1	1	3060
281000	2	1	1	1	3060
322000	1	1	1	1	3060
280000	1	6	1	24	3060
338000	1	1	1	1	3060
218000	2	1	1	1	3060
151000	1	1	1	1	3060
67000	1	1	2	4	3060
267500	2	1	1	1	3060
250800	2	1	1	2	3060
235000	2	1	1	1	3060
137400	1	1	2	1	3060
227400	1	1	1	1	3060
325000	1	1	1	1	3060
408000	1	8	1	3	3060
375780	1	1	1	1	3060
210000	2	1	1	1	3060
180000	1	1	2	1	3060
146000	1	1	1	1	3060
334000	1	1	1	1	3060
418000	1	1	1	1	3060
328300	1	1	1	1	3060
349000	1	1	1	1	3060
512000	1	1	1	1	3060
468500	1	2	2	1	3060
170000	1	1	1	1	3060
239100	1	1	1	1	3060
109600	1	1	1	1	3060
119500	1	1	1	1	3060
35900	1	1	1	1	3060
428000	1	6	1	1	3060
476000	1	1	1	1	3060
200000	1	1	1	1	3060
98050	1	1	2	1	3060
451500	2	9	1	1	3060
117700	1	1	1	1	3060
123000	2	1	2	7	3060
123000	2	1	1	11	3060
329000	2	1	1	1	3060
321000	1	1	2	1	3060
321000	1	1	1	1	3060
60000	1	6	1	1	3060
72000	2	1	1	1	3060
386410	1	1	1	1	3060
45000	1	6	1	1	3060
390000	2	1	1	1	3060
250000	1	1	1	1	3060
349500	1	1	1	1	3060
132000	1	1	1	1	3060
420000	2	6	1	1	3060
247000	1	1	2	1	3060
505000	1	1	1	1	3060
672800	1	1	2	1	3060
508000	1	1	1	1	3060
508000	1	1	2	1	3060
64000	1	1	1	1	3060
515100	1	1	1	3	3060
617600	1	6	1	1	3060
50000	2	1	1	4	3060
330300	1	1	1	2	3060
153000	1	1	1	1	3060
220000	1	1	2	1	3060
46600	1	6	2	1	3060
405700	2	6	1	1	3060
317100	1	1	1	1	3060
635000	2	1	1	1	3060
48000	2	6	2	1	3060
807900	1	1	1	1	3060
807900	1	9	2	1	3060
96500	1	1	2	1	3060
210900	1	1	1	1	3060
76000	1	2	2	1	3060
104300	2	6	1	1	3060
296000	2	6	1	1	3060
418000	2	1	1	1	3060
132500	1	1	2	1	3060
43300	1	1	1	1	3060
60000	2	6	1	1	3060
240600	1	1	1	1	3060
562000	1	1	1	1	3060
184480	1	1	2	1	3060
263608	1	1	1	1	3060
403000	2	8	1	16	3060
329000	2	1	1	1	3060
123000	1	6	1	1	3060
127001	1	1	2	1	3060
635000	1	1	1	1	3060
70000	1	6	1	1	3060
197000	1	1	1	1	3060
343200	1	1	1	1	3060
170000	2	2	1	1	3060
180000	2	6	2	1	3060
65000	1	1	2	1	3060
477000	1	1	1	1	3060
253950	1	1	2	1	3060
160000	2	6	2	1	3060
182000	1	1	2	1	3060
103000	1	6	1	1	3060
70650	2	1	1	1	3060
44900	1	1	2	1	3060
278000	1	1	1	1	3060
191100	1	1	1	1	3060
109000	1	1	1	1	3060
60000	1	1	1	1	3060
54100	1	1	2	1	3060
414000	1	1	1	1	3060
714000	1	1	1	1	3060
714000	1	1	2	1	3060
301010	1	1	1	1	3060
168000	1	1	1	1	3060
142000	2	1	1	16	3060
85000	1	1	1	1	3060
537000	2	1	1	1	3060
537000	1	1	2	1	3060
347000	1	2	1	1	3060
307600	1	3	2	1	3060
291420	1	1	1	1	3060
116000	2	6	2	1	3060
340000	2	6	1	1	3060
206030	2	1	1	1	3060
100100	1	1	1	1	3060
180000	1	1	2	1	3060
170200	1	6	2	1	3060
172000	1	1	2	1	3060
122600	1	1	2	1	3060
172000	1	1	1	1	3060
86000	1	1	2	1	3060
90000	2	6	2	1	3060
176000	1	1	1	1	3060
353000	1	1	1	1	3060
105000	1	1	1	1	3060
752000	1	9	1	1	3060
506600	2	6	1	1	3060
506600	2	6	2	1	3060
140000	1	2	2	1	3060
554000	2	2	1	1	3060
170000	1	1	1	1	3060
8000	1	1	1	1	3060
43500	1	1	1	1	3060
767400	1	1	2	1	3060
152000	1	6	1	1	3060
334000	1	1	1	1	3060
100000	1	9	2	3	3060
295100	1	2	1	1	3060
24000	1	1	1	1	3060
405200	1	2	1	1	3060
330000	1	1	1	1	3060
270400	1	1	1	1	3060
86000	1	1	1	1	3060
345000	1	1	2	1	3060
218500	1	1	2	1	3060
240000	2	6	2	1	3060
306000	1	1	1	1	3060
447200	1	1	1	1	3060
86200	1	1	2	1	3060
343000	2	1	2	1	3060
285804	1	1	2	1	3060
200000	2	6	2	1	3060
276400	2	1	1	1	3060
539000	1	1	2	16	3060
374000	2	6	1	1	3060
513000	1	1	1	2	3060
332500	1	6	1	1	3060
664000	1	1	2	1	3060
558000	2	6	1	1	3060
558000	2	6	2	1	3060
141000	2	1	2	2	3060
615500	1	1	1	1	3060
468200	1	1	2	1	3060
468200	1	1	1	1	3060
85000	1	1	2	1	3060
317900	1	1	1	1	3060
59000	2	6	2	1	3060
403000	1	1	1	1	3060
480000	2	1	1	1	3060
285000	1	1	1	1	3060
50500	1	1	1	1	3060
175000	1	1	1	1	3060
509000	1	1	1	1	3060
734000	1	1	1	1	3060
8100	2	1	2	1	3060
20000	1	1	1	1	3060
358000	1	1	1	3	3060
247000	1	1	1	1	3060
128000	1	2	1	1	3060
74000	1	1	1	1	3060
404250	1	1	1	1	3060
304000	1	1	1	1	3060
188800	2	6	2	1	3060
328000	1	1	2	1	3060
758000	1	1	1	1	3060
291020	1	1	1	1	3060
134350	1	1	2	1	3060
328000	1	1	1	1	3060
98900	1	1	1	1	3060
398000	1	1	1	1	3060
398000	2	9	2	1	3060
301000	1	1	1	1	3060
361000	1	1	2	1	3060
113000	1	1	1	1	3060
238000	2	8	2	1	3060
362500	1	1	1	1	3060
366800	1	1	1	1	3060
371000	1	6	1	1	3060
97000	2	6	1	1	3060
372300	1	1	2	1	3060
161700	1	1	1	1	3060
108500	1	1	2	1	3060
327100	2	6	1	1	3060
399000	1	1	1	1	3060
284000	1	1	1	1	3060
70000	1	9	1	1	3060
456200	2	1	1	13	3060
411000	1	1	1	1	3060
281000	2	1	1	1	3060
324800	1	1	1	1	3060
324000	2	6	1	1	3060
368700	1	1	1	1	3060
70000	2	1	2	16	3060
406200	1	1	1	1	3060
289400	1	1	1	1	3060
340000	1	1	1	1	3060
162000	1	1	2	1	3060
308000	1	1	1	1	3060
50000	2	6	1	1	3060
57500	1	1	1	1	3060
150000	2	1	1	1	3060
60000	2	1	1	1	3060
200040	2	6	1	1	3060
361000	1	1	1	1	3060
126000	1	1	2	1	3060
736000	2	1	1	8	3060
736000	2	1	2	8	3060
50000	2	6	1	1	3060
63200	1	1	1	1	3060
166600	2	1	1	4	3060
125000	1	1	2	1	3060
377000	1	1	1	1	3060
377000	1	1	2	1	3060
380000	1	1	1	1	3060
48000	2	6	1	1	3060
302110	1	6	2	1	3060
158000	2	6	2	1	3060
508000	1	1	1	1	3060
257400	1	1	2	1	3060
331000	1	1	1	1	3060
616200	1	1	1	1	3060
408200	1	1	1	1	3060
154400	1	1	1	1	3060
331000	1	1	1	1	3060
90000	2	6	2	1	3060
483000	2	2	1	1	3060
483000	2	2	2	1	3060
208000	1	1	2	1	3060
333000	2	1	1	1	3060
108000	2	6	1	1	3060
398000	1	1	1	1	3060
480800	1	1	1	1	3060
463000	1	1	1	1	3060
49000	1	8	2	3	3060
73000	1	1	2	1	3060
67000	2	6	1	1	3060
85000	1	1	1	1	3060
102600	1	1	2	1	3060
202000	1	1	1	1	3060
120000	1	1	1	1	3060
225000	1	1	1	1	3060
88000	1	1	2	1	3060
